! Filnavn !! Type !! Kapitel !! Nr !! Side !! Sektion !! Lyd
| FORORD || Forord ||  ||  || 1 || [[0_Indhold#|0]] || <html5media>File:FORORD.mp3</html5media>
| KAP10_152 || Kapitel || 10 ||  || 152 || [[10_Bevægeapparatet#Knæet_(genu)|10.2.12]] || <html5media>File:KAP10_152.mp3</html5media>
| KAP10_153 || Kapitel || 10 ||  || 153 || [[10_Bevægeapparatet#Ankel_og_fod_(pes)|10.2.13]] || <html5media>File:KAP10_153.mp3</html5media>
| KAP11_154 || Kapitel || 11 ||  || 154 || [[11_Centralnervesystemet#|11]] || <html5media>File:KAP11_154.mp3</html5media>
| KAP11_154_2 || Kapitel || 11 || 2 || 154 || [[11_Centralnervesystemet#|11]] || <html5media>File:KAP11_154_2.mp3</html5media>
| KAP11_155 || Kapitel || 11 ||  || 155 || [[11_Centralnervesystemet#Hovedpine_(cephalalgia)|11.1.1]] || <html5media>File:KAP11_155.mp3</html5media>
| KAP11_156 || Kapitel || 11 ||  || 156 || [[11_Centralnervesystemet#Svimmelhed_(vertigo)|11.1.2]] || <html5media>File:KAP11_156.mp3</html5media>
| KAP11_156_2 || Kapitel || 11 || 2 || 156 || [[11_Centralnervesystemet#Svimmelhed_(vertigo)|11.1.2]] || <html5media>File:KAP11_156_2.mp3</html5media>
| KAP11_158 || Kapitel || 11 ||  || 158 || [[11_Centralnervesystemet#Kramper_(convulsioner)|11.1.4]] || <html5media>File:KAP11_158.mp3</html5media>
| KAP11_159 || Kapitel || 11 ||  || 159 || [[11_Centralnervesystemet#Sprogforstyrrelser|11.1.5]] || <html5media>File:KAP11_159.mp3</html5media>
| KAP11_160 || Kapitel || 11 ||  || 160 || [[11_Centralnervesystemet#Synsforstyrrelser|11.1.6]] || <html5media>File:KAP11_160.mp3</html5media>
| KAP11_160_2 || Kapitel || 11 || 2 || 160 || [[11_Centralnervesystemet#Synsforstyrrelser|11.1.6]] || <html5media>File:KAP11_160_2.mp3</html5media>
| KAP11_161 || Kapitel || 11 ||  || 161 || [[11_Centralnervesystemet#Kraftnedsættelse|11.1.8]] || <html5media>File:KAP11_161.mp3</html5media>
| KAP11_161_2 || Kapitel || 11 || 2 || 161 || [[11_Centralnervesystemet#Kraftnedsættelse|11.1.8]] || <html5media>File:KAP11_161_2.mp3</html5media>
| KAP11_161_3 || Kapitel || 11 || 3 || 161 || [[11_Centralnervesystemet#Kraftnedsættelse|11.1.8]] || <html5media>File:KAP11_161_3.mp3</html5media>
| KAP11_162 || Kapitel || 11 ||  || 162 || [[11_Centralnervesystemet#Objektiv_undersøgelse|11.2]] || <html5media>File:KAP11_162.mp3</html5media>
| KAP11_162_2 || Kapitel || 11 || 2 || 162 || [[11_Centralnervesystemet#Objektiv_undersøgelse|11.2]] || <html5media>File:KAP11_162_2.mp3</html5media>
| KAP11_163 || Kapitel || 11 ||  || 163 || [[11_Centralnervesystemet#Objektiv_psykisk_tilstand|11.2.2]] || <html5media>File:KAP11_163.mp3</html5media>
| KAP11_164 || Kapitel || 11 ||  || 164 || [[11_Centralnervesystemet#Sprog|11.2.3]] || <html5media>File:KAP11_164.mp3</html5media>
| KAP11_165 || Kapitel || 11 ||  || 165 || [[11_Centralnervesystemet#Hoved,_hals_og_rygsøjle_(cranium,_collum_et_columna_vertebralis)|11.2.4]] || <html5media>File:KAP11_165.mp3</html5media>
| KAP11_166 || Kapitel || 11 ||  || 166 || [[11_Centralnervesystemet#Hjernenerverne|11.2.5]] || <html5media>File:KAP11_166.mp3</html5media>
| KAP11_169 || Kapitel || 11 ||  || 169 || [[11_Centralnervesystemet#Motorik|11.2.6]] || <html5media>File:KAP11_169.mp3</html5media>
| KAP11_174 || Kapitel || 11 ||  || 174 || [[11_Centralnervesystemet#Sensibilitet|11.2.7]] || <html5media>File:KAP11_174.mp3</html5media>
| KAP12_178 || Kapitel || 12 ||  || 178 || [[12_Det_perifere_karsystem#|12]] || <html5media>File:KAP12_178.mp3</html5media>
| KAP12_179 || Kapitel || 12 ||  || 179 || [[12_Det_perifere_karsystem#Symptomer|12.1]] || <html5media>File:KAP12_179.mp3</html5media>
| KAP12_180 || Kapitel || 12 ||  || 180 || [[12_Det_perifere_karsystem#Smerter_i_benene_(cruralgia)|12.1.1]] || <html5media>File:KAP12_180.mp3</html5media>
| KAP12_181 || Kapitel || 12 ||  || 181 || [[12_Det_perifere_karsystem#Hævede_ben_(ødemer)|12.1.2]] || <html5media>File:KAP12_181.mp3</html5media>
| KAP12_181_2 || Kapitel || 12 || 2 || 181 || [[12_Det_perifere_karsystem#Hævede_ben_(ødemer)|12.1.2]] || <html5media>File:KAP12_181_2.mp3</html5media>
| KAP12_182 || Kapitel || 12 ||  || 182 || [[12_Det_perifere_karsystem#Øvrige_symptomer|12.1.4]] || <html5media>File:KAP12_182.mp3</html5media>
| KAP12_182_2 || Kapitel || 12 || 2 || 182 || [[12_Det_perifere_karsystem#Øvrige_symptomer|12.1.4]] || <html5media>File:KAP12_182_2.mp3</html5media>
| KAP12_183 || Kapitel || 12 ||  || 183 || [[12_Det_perifere_karsystem#Inspektion|12.2.1]] || <html5media>File:KAP12_183.mp3</html5media>
| KAP12_185 || Kapitel || 12 ||  || 185 || [[12_Det_perifere_karsystem#Auskultation|12.2.2]] || <html5media>File:KAP12_185.mp3</html5media>
| KAP12_185_2 || Kapitel || 12 || 2 || 185 || [[12_Det_perifere_karsystem#Auskultation|12.2.2]] || <html5media>File:KAP12_185_2.mp3</html5media>
| KAP13_187 || Kapitel || 13 ||  || 187 || [[13_Kirtler#|13]] || <html5media>File:KAP13_187.mp3</html5media>
| KAP13_187_2 || Kapitel || 13 || 2 || 187 || [[13_Kirtler#|13]] || <html5media>File:KAP13_187_2.mp3</html5media>
| KAP13_187_3 || Kapitel || 13 || 3 || 187 || [[13_Kirtler#|13]] || <html5media>File:KAP13_187_3.mp3</html5media>
| KAP13_188 || Kapitel || 13 ||  || 188 || [[13_Kirtler#Hypotyreose|13.2.2]] || <html5media>File:KAP13_188.mp3</html5media>
| KAP13_188_2 || Kapitel || 13 || 2 || 188 || [[13_Kirtler#Hypotyreose|13.2.2]] || <html5media>File:KAP13_188_2.mp3</html5media>
| KAP13_189 || Kapitel || 13 ||  || 189 || [[13_Kirtler#Objektiv_undersøgelse,_Skjoldbruskkirtlen|13.3]] || <html5media>File:KAP13_189.mp3</html5media>
| KAP13_189_2 || Kapitel || 13 || 2 || 189 || [[13_Kirtler#Objektiv_undersøgelse,_Skjoldbruskkirtlen|13.3]] || <html5media>File:KAP13_189_2.mp3</html5media>
| KAP13_189_3 || Kapitel || 13 || 3 || 189 || [[13_Kirtler#Objektiv_undersøgelse,_Skjoldbruskkirtlen|13.3]] || <html5media>File:KAP13_189_3.mp3</html5media>
| KAP13_190 || Kapitel || 13 ||  || 190 || [[13_Kirtler#|13.4]] || <html5media>File:KAP13_190.mp3</html5media>
| KAP13_190_2 || Kapitel || 13 || 2 || 190 || [[13_Kirtler#|13.4]] || <html5media>File:KAP13_190_2.mp3</html5media>
| KAP13_190_3 || Kapitel || 13 || 3 || 190 || [[13_Kirtler#|13.4]] || <html5media>File:KAP13_190_3.mp3</html5media>
| KAP13_191 || Kapitel || 13 ||  || 191 || [[13_Kirtler#En_knude_i_brystet|13.5.3]] || <html5media>File:KAP13_191.mp3</html5media>
| KAP13_191_2 || Kapitel || 13 || 2 || 191 || [[13_Kirtler#En_knude_i_brystet|13.5.3]] || <html5media>File:KAP13_191_2.mp3</html5media>
| KAP13_191_3 || Kapitel || 13 || 3 || 191 || [[13_Kirtler#En_knude_i_brystet|13.5.3]] || <html5media>File:KAP13_191_3.mp3</html5media>
| KAP13_192 || Kapitel || 13 ||  || 192 || [[13_Kirtler#Inspektion|13.6.1]] || <html5media>File:KAP13_192.mp3</html5media>
| KAP13_192_2 || Kapitel || 13 || 2 || 192 || [[13_Kirtler#Inspektion|13.6.1]] || <html5media>File:KAP13_192_2.mp3</html5media>
| KAP14_194 || Kapitel || 14 ||  || 194 || [[14_Hud#|14]] || <html5media>File:KAP14_194.mp3</html5media>
| KAP14_194_2 || Kapitel || 14 || 2 || 194 || [[14_Hud#|14]] || <html5media>File:KAP14_194_2.mp3</html5media>
| KAP14_194_3 || Kapitel || 14 || 3 || 194 || [[14_Hud#|14]] || <html5media>File:KAP14_194_3.mp3</html5media>
| KAP14_195 || Kapitel || 14 ||  || 195 || [[12_Det_perifere_karsystem#Palpation|12.2.3]] || <html5media>File:KAP14_195.mp3</html5media>
| KAP14_195_2 || Kapitel || 14 || 2 || 195 || [[12_Det_perifere_karsystem#Palpation|12.2.3]] || <html5media>File:KAP14_195_2.mp3</html5media>
| KAP14_195_3 || Kapitel || 14 || 3 || 195 || [[12_Det_perifere_karsystem#Palpation|12.2.3]] || <html5media>File:KAP14_195_3.mp3</html5media>
| KAP14_196 || Kapitel || 14 ||  || 196 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || <html5media>File:KAP14_196.mp3</html5media>
| KAP15_201 || Kapitel || 15 ||  || 201 || [[15_Sanseorganer#|15]] || <html5media>File:KAP15_201.mp3</html5media>
| KAP15_201_2 || Kapitel || 15 || 2 || 201 || [[15_Sanseorganer#|15]] || <html5media>File:KAP15_201_2.mp3</html5media>
| KAP15_201_3 || Kapitel || 15 || 3 || 201 || [[15_Sanseorganer#|15]] || <html5media>File:KAP15_201_3.mp3</html5media>
| KAP15_202 || Kapitel || 15 ||  || 202 || [[15_Sanseorganer#Øresusen_(tinnitus)|15.1.2]] || <html5media>File:KAP15_202.mp3</html5media>
| KAP15_202_2 || Kapitel || 15 || 2 || 202 || [[15_Sanseorganer#Øresusen_(tinnitus)|15.1.2]] || <html5media>File:KAP15_202_2.mp3</html5media>
| KAP15_203 || Kapitel || 15 ||  || 203 || [[15_Sanseorganer#Synstab_(amblyopia_et_amaurosis)|15.1.4]] || <html5media>File:KAP15_203.mp3</html5media>
| KAP15_203_2 || Kapitel || 15 || 2 || 203 || [[15_Sanseorganer#Synstab_(amblyopia_et_amaurosis)|15.1.4]] || <html5media>File:KAP15_203_2.mp3</html5media>
| KAP15_203_3 || Kapitel || 15 || 3 || 203 || [[15_Sanseorganer#Synstab_(amblyopia_et_amaurosis)|15.1.4]] || <html5media>File:KAP15_203_3.mp3</html5media>
| KAP15_204 || Kapitel || 15 ||  || 204 || [[15_Sanseorganer#Øjne|15.2.2]] || <html5media>File:KAP15_204.mp3</html5media>
| BOKS-SIG || Bokse ||  ||  || 1 || [[0_Indhold#|0]] || <html5media>File:BOKS-SIG.mp3</html5media>
| BOKS21 || Bokse ||  ||  || 21 || [[1_Mødet_mellem_læge_og_patient#Resumér_og_gentag|1.3.3]] || <html5media>File:BOKS21.mp3</html5media>
| BOKS21B || Bokse ||  || B || 21 || [[1_Mødet_mellem_læge_og_patient#Resumér_og_gentag|1.3.3]] || <html5media>File:BOKS21B.mp3</html5media>
| BOKS23 || Bokse ||  ||  || 23 || [[1_Mødet_mellem_læge_og_patient#Specielle_forhold|1.4]] || <html5media>File:BOKS23.mp3</html5media>
| BOKS24 || Bokse ||  ||  || 24 || [[1_Mødet_mellem_læge_og_patient#Specielle_forhold|1.4]] || <html5media>File:BOKS24.mp3</html5media>
| BOKS24B || Bokse ||  || B || 24 || [[1_Mødet_mellem_læge_og_patient#Specielle_forhold|1.4]] || <html5media>File:BOKS24B.mp3</html5media>
| BOKS26 || Bokse ||  ||  || 26 || [[2_Sygehusjournalen#|2]] || <html5media>File:BOKS26.mp3</html5media>
| BOKS32 || Bokse ||  ||  || 32 || [[3_Indlæggelsesnotatet#|3]] || <html5media>File:BOKS32.mp3</html5media>
| BOKS37 || Bokse ||  ||  || 37 || [[3_Indlæggelsesnotatet#Nuværende/aktuelt|3.1.7]] || <html5media>File:BOKS37.mp3</html5media>
| BOKS39 || Bokse ||  ||  || 39 || [[3_Indlæggelsesnotatet#Øvrige_organsystemer|3.1.8]] || <html5media>File:BOKS39.mp3</html5media>
| BOKS44 || Bokse ||  ||  || 44 || [[3_Indlæggelsesnotatet#Almene_fund|3.2.1]] || <html5media>File:BOKS44.mp3</html5media>
| BOKS57 || Bokse ||  ||  || 57 || [[4_Almene_symptomer_og_fund#|4]] || <html5media>File:BOKS57.mp3</html5media>
| BOKS58 || Bokse ||  ||  || 58 || [[4_Almene_symptomer_og_fund#Træthed_og_svimmelhed|4.1.2]] || <html5media>File:BOKS58.mp3</html5media>
| BOKS58B || Bokse ||  || B || 58 || [[4_Almene_symptomer_og_fund#Træthed_og_svimmelhed|4.1.2]] || <html5media>File:BOKS58B.mp3</html5media>
| BOKS59 || Bokse ||  ||  || 59 || [[4_Almene_symptomer_og_fund#Appetitløshed|4.1.3]] || <html5media>File:BOKS59.mp3</html5media>
| BOKS60 || Bokse ||  ||  || 60 || [[4_Almene_symptomer_og_fund#Vægttab|4.1.4]] || <html5media>File:BOKS60.mp3</html5media>
| BOKS61 || Bokse ||  ||  || 61 || [[4_Almene_symptomer_og_fund#Objektiv_undersøgelse|4.2]] || <html5media>File:BOKS61.mp3</html5media>
| BOKS62 || Bokse ||  ||  || 62 || [[4_Almene_symptomer_og_fund#Almentilstand|4.2.1]] || <html5media>File:BOKS62.mp3</html5media>
| BOKS63A || Bokse ||  || A || 63 || [[4_Almene_symptomer_og_fund#Farve|4.2.3]] || <html5media>File:BOKS63A.mp3</html5media>
| BOKS63B || Bokse ||  || B || 63 || [[4_Almene_symptomer_og_fund#Farve|4.2.3]] || <html5media>File:BOKS63B.mp3</html5media>
| BOKS64 || Bokse ||  ||  || 64 || [[4_Almene_symptomer_og_fund#Perifer_cirkulation|4.2.4]] || <html5media>File:BOKS64.mp3</html5media>
| BOKS66A || Bokse ||  || A || 66 || [[4_Almene_symptomer_og_fund#Farve|4.2.3]] || <html5media>File:BOKS66A.mp3</html5media>
| BOKS66B || Bokse ||  || B || 66 || [[4_Almene_symptomer_og_fund#Farve|4.2.3]] || <html5media>File:BOKS66B.mp3</html5media>
| BOKS68 || Bokse ||  ||  || 68 || [[5_Hjertet#|5]] || <html5media>File:BOKS68.mp3</html5media>
| BOKS69 || Bokse ||  ||  || 69 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || <html5media>File:BOKS69.mp3</html5media>
| BOKS70A || Bokse ||  || A || 70 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || <html5media>File:BOKS70A.mp3</html5media>
| BOKS70B || Bokse ||  || B || 70 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || <html5media>File:BOKS70B.mp3</html5media>
| BOKS71 || Bokse ||  ||  || 71 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || <html5media>File:BOKS71.mp3</html5media>
| BOKS72 || Bokse ||  ||  || 72 || [[5_Hjertet#Hjertebanken_(palpitationer)|5.1.4]] || <html5media>File:BOKS72.mp3</html5media>
| BOKS74 || Bokse ||  ||  || 74 || [[5_Hjertet#Inspektion,_palpation_og_perkussion|5.2.1]] || <html5media>File:BOKS74.mp3</html5media>
| BOKS77 || Bokse ||  ||  || 77 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || <html5media>File:BOKS77.mp3</html5media>
| BOKS80A || Bokse ||  || A || 80 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || <html5media>File:BOKS80A.mp3</html5media>
| BOKS80B || Bokse ||  || B || 80 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || <html5media>File:BOKS80B.mp3</html5media>
| BOKS81 || Bokse ||  ||  || 81 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || <html5media>File:BOKS81.mp3</html5media>
| BOKS82 || Bokse ||  ||  || 82 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || <html5media>File:BOKS82.mp3</html5media>
| BOKS83 || Bokse ||  ||  || 83 || [[6_Lunger_og_luftveje#|6]] || <html5media>File:BOKS83.mp3</html5media>
| BOKS84 || Bokse ||  ||  || 84 || [[6_Lunger_og_luftveje#Åndenød_(dyspnø)|6.1.1]] || <html5media>File:BOKS84.mp3</html5media>
| BOKS84B || Bokse ||  || B || 84 || [[6_Lunger_og_luftveje#Åndenød_(dyspnø)|6.1.1]] || <html5media>File:BOKS84B.mp3</html5media>
| BOKS85 || Bokse ||  ||  || 85 || [[6_Lunger_og_luftveje#Hvæsen_og_piben|6.1.2]] || <html5media>File:BOKS85.mp3</html5media>
| BOKS86 || Bokse ||  ||  || 86 || [[6_Lunger_og_luftveje#|6.1.4]] || <html5media>File:BOKS86.mp3</html5media>
| BOKS86B || Bokse ||  || B || 86 || [[6_Lunger_og_luftveje#|6.1.4]] || <html5media>File:BOKS86B.mp3</html5media>
| BOKS87 || Bokse ||  ||  || 87 || [[6_Lunger_og_luftveje#Brystmerter|6.1.5]] || <html5media>File:BOKS87.mp3</html5media>
| BOKS88 || Bokse ||  ||  || 88 || [[6_Lunger_og_luftveje#Brystmerter|6.1.5]] || <html5media>File:BOKS88.mp3</html5media>
| BOKS88B || Bokse ||  || B || 88 || [[6_Lunger_og_luftveje#Brystmerter|6.1.5]] || <html5media>File:BOKS88B.mp3</html5media>
| BOKS89 || Bokse ||  ||  || 89 || [[6_Lunger_og_luftveje#Objektiv_undersøgelse|6.2]] || <html5media>File:BOKS89.mp3</html5media>
| BOKS90 || Bokse ||  ||  || 90 || [[6_Lunger_og_luftveje#Objektiv_undersøgelse|6.2]] || <html5media>File:BOKS90.mp3</html5media>
| BOKS91 || Bokse ||  ||  || 91 || [[6_Lunger_og_luftveje#Inspektion|6.2.1]] || <html5media>File:BOKS91.mp3</html5media>
| BOKS93 || Bokse ||  ||  || 93 || [[6_Lunger_og_luftveje#Palpation|6.2.2]] || <html5media>File:BOKS93.mp3</html5media>
| BOKS95 || Bokse ||  ||  || 95 || [[6_Lunger_og_luftveje#Auskultation_(stethoscopia_pulmonum;_st.p.,_lungestetoskopi)|6.2.4]] || <html5media>File:BOKS95.mp3</html5media>
| BOKS96 || Bokse ||  ||  || 96 || [[6_Lunger_og_luftveje#Auskultation_(stethoscopia_pulmonum;_st.p.,_lungestetoskopi)|6.2.4]] || <html5media>File:BOKS96.mp3</html5media>
| BOKS97 || Bokse ||  ||  || 97 || [[7_Mave-tarm-systemet#|7]] || <html5media>File:BOKS97.mp3</html5media>
| BOKS98 || Bokse ||  ||  || 98 || [[7_Mave-tarm-systemet#Kvalme_(nausea)_og_opkastning_(emesis)|7.1.1]] || <html5media>File:BOKS98.mp3</html5media>
| BOKS99 || Bokse ||  ||  || 99 || [[7_Mave-tarm-systemet#Halsbrand_(pyrosis)|7.1.3]] || <html5media>File:BOKS99.mp3</html5media>
| BOKS100 || Bokse ||  ||  || 100 || [[7_Mave-tarm-systemet#Halsbrand_(pyrosis)|7.1.3]] || <html5media>File:BOKS100.mp3</html5media>
| BOKS101 || Bokse ||  ||  || 101 || [[7_Mave-tarm-systemet#Afføringsmønster|7.1.5]] || <html5media>File:BOKS101.mp3</html5media>
| BOKS102A || Bokse ||  || A || 102 || [[7_Mave-tarm-systemet#Afføringsmønster|7.1.5]] || <html5media>File:BOKS102A.mp3</html5media>
| BOKS102B || Bokse ||  || B || 102 || [[7_Mave-tarm-systemet#Afføringsmønster|7.1.5]] || <html5media>File:BOKS102B.mp3</html5media>
| BOKS103 || Bokse ||  ||  || 103 || [[7_Mave-tarm-systemet#Gulsot_(icterus)|7.1.6]] || <html5media>File:BOKS103.mp3</html5media>
| BOKS106 || Bokse ||  ||  || 106 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || <html5media>File:BOKS106.mp3</html5media>
| BOKS107 || Bokse ||  ||  || 107 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || <html5media>File:BOKS107.mp3</html5media>
| BOKS109 || Bokse ||  ||  || 109 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || <html5media>File:BOKS109.mp3</html5media>
| BOKS111 || Bokse ||  ||  || 111 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || <html5media>File:BOKS111.mp3</html5media>
| BOKS112 || Bokse ||  ||  || 112 || [[7_Mave-tarm-systemet#Lyskerne_(regiones_inguinales)|7.2.3]] || <html5media>File:BOKS112.mp3</html5media>
| BOKS113 || Bokse ||  ||  || 113 || [[7_Mave-tarm-systemet#Endetarm_(rectum)|7.2.4]] || <html5media>File:BOKS113.mp3</html5media>
| BOKS117 || Bokse ||  ||  || 117 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Smerter|8.1.2]] || <html5media>File:BOKS117.mp3</html5media>
| BOKS117B || Bokse ||  || B || 117 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Smerter|8.1.2]] || <html5media>File:BOKS117B.mp3</html5media>
| BOKS118 || Bokse ||  ||  || 118 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Svie_og_smerte_ved_vandlanding_(dysuri)|8.1.3]] || <html5media>File:BOKS118.mp3</html5media>
| BOKS119 || Bokse ||  ||  || 119 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Pludselig_vandlandingstrang_(urge)_og_hyppige_vandladninger_(pollakisuri,_nykturi)|8.1.4]] || <html5media>File:BOKS119.mp3</html5media>
| BOKS120 || Bokse ||  ||  || 120 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Ufrivillig_vandladning_(urininkontinens)|8.1.6]] || <html5media>File:BOKS120.mp3</html5media>
| BOKS121A || Bokse ||  || A || 121 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Ufrivillig_vandladning_(urininkontinens)|8.1.6]] || <html5media>File:BOKS121A.mp3</html5media>
| BOKS121B || Bokse ||  || B || 121 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Ufrivillig_vandladning_(urininkontinens)|8.1.6]] || <html5media>File:BOKS121B.mp3</html5media>
| BOKS123 || Bokse ||  ||  || 123 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || <html5media>File:BOKS123.mp3</html5media>
| BOKS127 || Bokse ||  ||  || 127 || [[9_Kvindelige_kønsorganer#|9]] || <html5media>File:BOKS127.mp3</html5media>
| BOKS128A || Bokse ||  || A || 128 || [[9_Kvindelige_kønsorganer#Blødningsforstyrrelser|9.1.1]] || <html5media>File:BOKS128A.mp3</html5media>
| BOKS128B || Bokse ||  || B || 128 || [[9_Kvindelige_kønsorganer#Blødningsforstyrrelser|9.1.1]] || <html5media>File:BOKS128B.mp3</html5media>
| BOKS129 || Bokse ||  ||  || 129 || [[9_Kvindelige_kønsorganer#Underlivssmerter|9.1.2]] || <html5media>File:BOKS129.mp3</html5media>
| BOKS130A || Bokse ||  || A || 130 || [[9_Kvindelige_kønsorganer#Hormoner_og_antikonception|9.1.4]] || <html5media>File:BOKS130A.mp3</html5media>
| BOKS130B || Bokse ||  || B || 130 || [[9_Kvindelige_kønsorganer#Hormoner_og_antikonception|9.1.4]] || <html5media>File:BOKS130B.mp3</html5media>
| BOKS132 || Bokse ||  ||  || 132 || [[9_Kvindelige_kønsorganer#Objektivt|9.2]] || <html5media>File:BOKS132.mp3</html5media>
| BOKS133 || Bokse ||  ||  || 133 || [[9_Kvindelige_kønsorganer#Objektivt|9.2]] || <html5media>File:BOKS133.mp3</html5media>
| BOKS136 || Bokse ||  ||  || 136 || [[10_Bevægeapparatet#|10]] || <html5media>File:BOKS136.mp3</html5media>
| BOKS137 || Bokse ||  ||  || 137 || [[10_Bevægeapparatet#Smerter|10.1.1]] || <html5media>File:BOKS137.mp3</html5media>
| BOKS139 || Bokse ||  ||  || 139 || [[10_Bevægeapparatet#Hævelse|10.1.3]] || <html5media>File:BOKS139.mp3</html5media>
| BOKS139B || Bokse ||  || B || 139 || [[10_Bevægeapparatet#Hævelse|10.1.3]] || <html5media>File:BOKS139B.mp3</html5media>
| BOKS143 || Bokse ||  ||  || 143 || [[10_Bevægeapparatet#Regional_undersøgelse|10.2.5]] || <html5media>File:BOKS143.mp3</html5media>
| BOKS149 || Bokse ||  ||  || 149 || [[10_Bevægeapparatet#Underarm_og_håndled_(antebrachium_et_carpus)|10.2.9]] || <html5media>File:BOKS149.mp3</html5media>
| BOKS15 || Bokse ||  ||  || 15 || [[1_Mødet_mellem_læge_og_patient#|1]] || <html5media>File:BOKS15.mp3</html5media>
| BOKS155 || Bokse ||  ||  || 155 || [[11_Centralnervesystemet#Hovedpine_(cephalalgia)|11.1.1]] || <html5media>File:BOKS155.mp3</html5media>
| BOKS155B || Bokse ||  || B || 155 || [[11_Centralnervesystemet#Hovedpine_(cephalalgia)|11.1.1]] || <html5media>File:BOKS155B.mp3</html5media>
| BOKS156 || Bokse ||  ||  || 156 || [[11_Centralnervesystemet#Svimmelhed_(vertigo)|11.1.2]] || <html5media>File:BOKS156.mp3</html5media>
| BOKS157 || Bokse ||  ||  || 157 || [[11_Centralnervesystemet#Svimmelhed_(vertigo)|11.1.2]] || <html5media>File:BOKS157.mp3</html5media>
| BOKS157B || Bokse ||  || B || 157 || [[11_Centralnervesystemet#Svimmelhed_(vertigo)|11.1.2]] || <html5media>File:BOKS157B.mp3</html5media>
| BOKS158 || Bokse ||  ||  || 158 || [[11_Centralnervesystemet#Kramper_(convulsioner)|11.1.4]] || <html5media>File:BOKS158.mp3</html5media>
| BOKS159 || Bokse ||  ||  || 159 || [[11_Centralnervesystemet#Sprogforstyrrelser|11.1.5]] || <html5media>File:BOKS159.mp3</html5media>
| BOKS159B || Bokse ||  || B || 159 || [[11_Centralnervesystemet#Sprogforstyrrelser|11.1.5]] || <html5media>File:BOKS159B.mp3</html5media>
| BOKS160A || Bokse ||  || A || 160 || [[11_Centralnervesystemet#Synsforstyrrelser|11.1.6]] || <html5media>File:BOKS160A.mp3</html5media>
| BOKS160B || Bokse ||  || B || 160 || [[11_Centralnervesystemet#Synsforstyrrelser|11.1.6]] || <html5media>File:BOKS160B.mp3</html5media>
| BOKS162 || Bokse ||  ||  || 162 || [[11_Centralnervesystemet#Objektiv_undersøgelse|11.2]] || <html5media>File:BOKS162.mp3</html5media>
| BOKS163 || Bokse ||  ||  || 163 || [[11_Centralnervesystemet#Objektiv_psykisk_tilstand|11.2.2]] || <html5media>File:BOKS163.mp3</html5media>
| BOKS163B || Bokse ||  || B || 163 || [[11_Centralnervesystemet#Objektiv_psykisk_tilstand|11.2.2]] || <html5media>File:BOKS163B.mp3</html5media>
| BOKS164 || Bokse ||  ||  || 164 || [[11_Centralnervesystemet#Sprog|11.2.3]] || <html5media>File:BOKS164.mp3</html5media>
| BOKS165 || Bokse ||  ||  || 165 || [[11_Centralnervesystemet#Hoved,_hals_og_rygsøjle_(cranium,_collum_et_columna_vertebralis)|11.2.4]] || <html5media>File:BOKS165.mp3</html5media>
| BOKS166 || Bokse ||  ||  || 166 || [[11_Centralnervesystemet#Hjernenerverne|11.2.5]] || <html5media>File:BOKS166.mp3</html5media>
| BOKS17 || Bokse ||  ||  || 17 || [[1_Mødet_mellem_læge_og_patient#Omgivelser_og_remedier|1.2.2]] || <html5media>File:BOKS17.mp3</html5media>
| BOKS170 || Bokse ||  ||  || 170 || [[11_Centralnervesystemet#Motorik|11.2.6]] || <html5media>File:BOKS170.mp3</html5media>
| BOKS171 || Bokse ||  ||  || 171 || [[11_Centralnervesystemet#Motorik|11.2.6]] || <html5media>File:BOKS171.mp3</html5media>
